epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec,train_ctrl,train_ma_mean,train_rho_std,train_ctrl_bce,train_cell_iou,val_ctrl,val_ma_mean,val_rho_std,val_ctrl_bce,val_cell_iou
99,0.0001,0.2900819852948189,0.8864099288591022,0.46848007585063123,0.777083521754776,0.8723829707890092,11.531361103057861,0.3026978000998497,0.15392233338207006,0.0,0.3026978000998497,0.8022473156452179,0.46280710805546155,0.17490360547195782,0.0,0.46280710805546155,0.6964456583514358
100,0.0001,0.2917602797970176,0.8777216036945467,0.3816893895467122,0.8188914402438386,0.898966169085752,11.628990888595581,0.30177142564207315,0.1565032508224249,0.0,0.30177142564207315,0.8009771667420864,0.3494259227405895,0.16323052301551355,0.0,0.3494259227405895,0.7821451913226735
101,0.0001,0.27346421871334314,0.8938415265434551,0.4212143908847462,0.8010620228842781,0.8879296050145832,12.205710172653198,0.29246021062135696,0.15443672612309456,0.0,0.29246021062135696,0.811555165797472,0.41925407900954736,0.19811167500235818,0.0,0.41925407900954736,0.7186712947758761
102,0.0001,0.2538113845512271,0.9064839339911891,0.41925816102461383,0.7994486840359567,0.8871763329640495,12.264569520950317,0.28066337667405605,0.14935709722340107,0.0,0.28066337667405605,0.8205775320529938,0.4009297869422219,0.1893101664203586,0.0,0.4009297869422219,0.7345542221358328
103,0.0001,0.2661872645840049,0.8964281004162036,0.4078014420740532,0.804565521371207,0.8901078830641669,13.032644033432007,0.2869834993034601,0.14853832125663757,0.0,0.2869834993034601,0.8160568289458752,0.38811430605975067,0.18076908498099356,0.0,0.38811430605975067,0.7478160713658188
104,0.0001,0.25931594520807266,0.9014736861300199,0.4413190140868678,0.7977950024797482,0.8856125830331146,13.606828212738037,0.2874098541215062,0.15153318736702204,0.0,0.2874098541215062,0.8131940811872482,0.46515902605923737,0.17745163133650116,0.0,0.46515902605923737,0.6852116070010446
105,0.0001,0.2672830317169428,0.8940869192314912,0.4552682638168335,0.7837120363930105,0.8766299685751299,13.610312223434448,0.290439210832119,0.15117791946977377,0.0,0.290439210832119,0.8069244436919689,0.4661049445470174,0.16536398954463727,0.0,0.4661049445470174,0.6953117007558997
106,0.0001,0.25883372221142054,0.9004061789491294,0.4501991452592792,0.7826764827835189,0.8755086054767388,12.85447907447815,0.28621418587863445,0.14950567949563265,0.0,0.28621418587863445,0.8137613199651241,0.4216303120959889,0.17829895290461453,0.0,0.4216303120959889,0.718125500462272
107,0.0001,0.2583064576610923,0.9012124477044815,0.45931420904217346,0.7728198464595238,0.8690851087440654,11.933625221252441,0.28578121960163116,0.14585802610963583,0.0,0.28578121960163116,0.8159827627241611,0.43031583229700726,0.17370224360263709,0.0,0.43031583229700726,0.7162540320194128
108,0.0001,0.25617188680917025,0.9029323768220734,0.3818865003007831,0.8143516700540587,0.89610545823749,12.167346000671387,0.28785085771232843,0.15105644427239895,0.0,0.28785085771232843,0.8145050369203091,0.33713426373221655,0.16269553610772797,0.0,0.33713426373221655,0.7881824518695022
109,0.0001,0.24817364010959864,0.9062129157886546,0.4240366220474243,0.7992601473041635,0.8864917309914728,11.190879821777344,0.28062807209789753,0.1442226804792881,0.0,0.28062807209789753,0.8191034235060215,0.4254925214883053,0.16127510459134073,0.0,0.4254925214883053,0.7224488881501284
110,0.0001,0.26455347426235676,0.8975718931024876,0.43737410776542895,0.7885935806924282,0.8798721424823812,11.83952283859253,0.2829118948429823,0.1437790933996439,0.0,0.2829118948429823,0.8184522986412048,0.417839861277378,0.15988130867481232,0.0,0.417839861277378,0.7241943857886575
111,0.0001,0.2538499319925904,0.9009811289659572,0.39685265945665765,0.8121541940111466,0.8946511517166229,11.914198398590088,0.2805092856287956,0.14434584509581327,0.0,0.2805092856287956,0.8197177015244961,0.3843280058918577,0.1676931128357396,0.0,0.3843280058918577,0.7489540414376692
112,0.0001,0.24921371787786484,0.902162842016741,0.3953907580086679,0.8119715029051845,0.8931898202436775,11.421430349349976,0.27563969604671,0.14307501539587975,0.0,0.27563969604671,0.8227297179400921,0.35902862837820343,0.1704572457255739,0.0,0.35902862837820343,0.771173403118596
113,0.0001,0.2447276534512639,0.9047420727041392,0.44751452857797797,0.799819401070141,0.8861343506777717,12.77680253982544,0.2739805057644844,0.14311044197529554,0.0,0.2739805057644844,0.8261980824172497,0.4955858823024865,0.15982738814570688,0.0,0.4955858823024865,0.6794661726012374
114,0.0001,0.2646423941478133,0.8951235286443757,0.4282800248174956,0.7878322315522492,0.8789371930290212,11.519863605499268,0.2965288609266281,0.14711878262460232,0.0,0.2965288609266281,0.812950924038887,0.35953458872708405,0.1813046968344486,0.0,0.35953458872708405,0.777198213519472
115,0.0001,0.2533145984634757,0.8986622490210765,0.5127531904162783,0.7571903679559989,0.8588428652470741,12.34120774269104,0.28331748861819506,0.1430139308795333,0.0,0.28331748861819506,0.8151151724159718,0.506879777619333,0.16778135389992685,0.0,0.506879777619333,0.6686272548906731
116,0.0001,0.25983582716435194,0.8928260696221746,0.4780668887225064,0.7655895427375516,0.8641001869277974,11.339929103851318,0.28725787065923214,0.145856361836195,0.0,0.28725787065923214,0.8137618377804756,0.45964841770403314,0.17393096107425113,0.0,0.45964841770403314,0.6951154018893386
117,0.0001,0.2423820085823536,0.9053066192182182,0.4333612015753081,0.7824142996789232,0.8749047222011778,11.635373830795288,0.2721974952146411,0.1406745035201311,0.0,0.2721974952146411,0.8249919973313808,0.39263832569122314,0.1688429523598064,0.0,0.39263832569122314,0.7414648261937228
118,0.0001,0.25963170267641544,0.8957602231811949,0.3744751720717459,0.8128264916170548,0.8945413581141294,12.586634635925293,0.2938045272603631,0.1430460400879383,0.0,0.2938045272603631,0.8078756555914879,0.3331330490834785,0.16097686552640164,0.0,0.3331330490834785,0.7811510346152566
119,0.0001,0.23573904391378164,0.908004343199718,0.37009375203739514,0.8204314883889184,0.8991917686774252,14.119467735290527,0.2707686871290207,0.14160328544676304,0.0,0.2707686871290207,0.8269028998911381,0.342810616348729,0.17193194591637814,0.0,0.342810616348729,0.7850715752803918
120,0.0001,0.23526509944349527,0.908469400486229,0.40978100986191723,0.799517301308539,0.886270115593954,11.722037076950073,0.2725450284779072,0.13913239259272814,0.0,0.2725450284779072,0.8270876184105873,0.3789387616244229,0.16272912151885754,0.0,0.3789387616244229,0.7487279854037545
121,0.0001,0.2305087922140956,0.9132959443713901,0.37763599193457403,0.8210694678262577,0.9000668203528649,10.897102355957031,0.26832778565585613,0.13992786034941673,0.0,0.26832778565585613,0.8291750736534595,0.3672456380092736,0.16345400250319278,0.0,0.3672456380092736,0.7618598161321698
122,0.0001,0.2305607609450817,0.9124442112326961,0.3905026569510951,0.8178797973514648,0.8976376443159013,13.198075771331787,0.2741717780008912,0.1381180272437632,0.0,0.2741717780008912,0.8271605595946312,0.381272503823945,0.16160390684098908,0.0,0.381272503823945,0.7540270017855095
123,0.0001,0.22597922943532467,0.9145185727480695,0.39160261551539105,0.8167768218698992,0.8967109871688073,11.43781042098999,0.26682074181735516,0.13857628405094147,0.0,0.26682074181735516,0.8295870795845985,0.3943488290815642,0.16052865440195258,0.0,0.3943488290815642,0.7374359062223723
124,0.0001,0.22883333079516888,0.9117234250739743,0.3911686304843787,0.8118072298226372,0.8942596007817498,10.906125545501709,0.268246928229928,0.1356206340715289,0.0,0.268246928229928,0.8270408473908901,0.36300681937824597,0.1728716790676117,0.0,0.36300681937824597,0.7661226409854311
125,0.0001,0.2257450744509697,0.9137144313403761,0.4007463473262209,0.8111395218972046,0.8935719853150953,11.27731204032898,0.27058100886642933,0.13967203348875046,0.0,0.27058100886642933,0.8266320042312145,0.4019703142570727,0.15641362739331793,0.0,0.4019703142570727,0.7407365098144069
126,0.0001,0.23266542423516512,0.9100211109977274,0.3853310454975475,0.8106377573362056,0.8936673578259376,11.560302495956421,0.2723461324349046,0.1364269284531474,0.0,0.2723461324349046,0.8242848478257656,0.36504167318344116,0.16223431220560364,0.0,0.36504167318344116,0.7626456889239225
127,0.0001,0.22614395804703236,0.9121438169041631,0.37929830406651355,0.8207122454342411,0.8992320652401578,11.196307897567749,0.2654503369703889,0.13580623967573047,0.0,0.2654503369703889,0.8301907703280449,0.37104652144692163,0.16124176979064941,0.0,0.37104652144692163,0.75938265432011
128,0.0001,0.22731904964894056,0.9114270542970079,0.36332444349924725,0.8213465778197859,0.9002547978718813,11.656595945358276,0.26757663022726774,0.13642322970554233,0.0,0.26757663022726774,0.8302004858851433,0.3327746337110346,0.1690621403130618,0.0,0.3327746337110346,0.7926326502453197
129,0.0001,0.2207512641325593,0.9164812405617726,0.3866483478835135,0.821731525679452,0.9003666450213298,10.95908808708191,0.26517245825380087,0.13374029053375125,0.0,0.26517245825380087,0.830348301678896,0.41419009187004785,0.159857326836297,0.0,0.41419009187004785,0.7254048685232798
130,0.0001,0.2282118909060955,0.9102430656102152,0.36763947118412366,0.8241113230395973,0.9015959926828141,11.254047632217407,0.26852297224104404,0.13651214074343443,0.0,0.26852297224104404,0.8261404521763325,0.3523352019714587,0.15510897835095724,0.0,0.3523352019714587,0.772457115577929
131,0.0001,0.22298608347773552,0.9132916342771124,0.38118136290347937,0.8171661210471262,0.8979466857135958,12.046021461486816,0.2655747840180993,0.13490091869607568,0.0,0.2655747840180993,0.8290612138807774,0.36216186754631274,0.15970602767034012,0.0,0.36216186754631274,0.7658048868179321
132,0.0001,0.23673168011009693,0.9070911836731839,0.3712461970069192,0.8166267100257169,0.8978627169587444,13.236172199249268,0.2784483144059777,0.13791496213525534,0.0,0.2784483144059777,0.8218844756484032,0.36106336839271314,0.14900770422184106,0.0,0.36106336839271314,0.7684437343568513
133,0.0001,0.22358981147408485,0.9134510026528919,0.3872539617798545,0.8174718894734524,0.8984995804734325,13.015332221984863,0.26854709908366203,0.13481677137315273,0.0,0.26854709908366203,0.8289638087153435,0.3916099721735174,0.159753090504444,0.0,0.3916099721735174,0.7453289339036653
134,0.0001,0.22282381355762482,0.9132024137368413,0.3807035034353083,0.8115948478812249,0.8937889655944886,12.534826755523682,0.2667983453720808,0.13369520287960768,0.0,0.2667983453720808,0.8313860222697258,0.34197154912081634,0.15945053777911447,0.0,0.34197154912081634,0.7819617119702426
135,0.0001,0.21866919100284576,0.9149585869675406,0.39976510495850537,0.8117453299077633,0.8943739595915787,11.776076078414917,0.2657745759934187,0.13187140133231878,0.0,0.2657745759934187,0.829824436455965,0.43344655181422376,0.15698474645614624,0.0,0.43344655181422376,0.718341687411973
136,0.0001,0.22358440048992634,0.9129323788924372,0.3617752230528629,0.8276058687367178,0.9045094953651325,11.038020372390747,0.27440681494772434,0.13656560378149152,0.0,0.27440681494772434,0.8211917877197266,0.3574927629846515,0.15399345033096545,0.0,0.3574927629846515,0.7671884063518408
137,0.0001,0.21935392916202545,0.9150143409668587,0.3479615666649558,0.8336531796188722,0.9078958606925998,11.34070897102356,0.2698592310771346,0.13407995412126184,0.0,0.2698592310771346,0.8265828713774681,0.34454855051907624,0.15832038314053506,0.0,0.34454855051907624,0.7799363280787612
138,0.0001,0.2217985987663269,0.9117727976292644,0.3890932852571661,0.8172333437724869,0.8984961209636552,11.66232442855835,0.2668077563866973,0.13358207466080785,0.0,0.2668077563866973,0.8274253495037556,0.4010818293600371,0.16478480624430109,0.0,0.4010818293600371,0.7364918029669559
139,0.0001,0.22085066232830286,0.9118365736441986,0.35457742936683423,0.8278861481868227,0.90437910175136,12.694711208343506,0.2674564588814974,0.13173472974449396,0.0,0.2674564588814974,0.8270928300917149,0.34521834416822955,0.14720947272849805,0.0,0.34521834416822955,0.7817909139575381
140,0.0001,0.22644945699721575,0.907435953827704,0.35071458238543884,0.8234301207155346,0.9014429476286298,12.313683032989502,0.270372848957777,0.1325415363535285,0.0,0.270372848957777,0.825329378247261,0.3112963419972044,0.1434318215558023,0.0,0.3112963419972044,0.8047736449675127
141,0.0001,0.22713533323258162,0.9068315519008409,0.34351446773066663,0.8264440579931904,0.9031260307656057,11.707085371017456,0.26853646989911795,0.13324688514694571,0.0,0.26853646989911795,0.8279340416193008,0.3081638343406446,0.15120387032176508,0.0,0.3081638343406446,0.8150198116446986
142,0.0001,0.21839242242276669,0.9145274481494529,0.3465119744792129,0.8349667469575048,0.9091393248263122,11.71028757095337,0.26914671435952187,0.13225605757907033,0.0,0.26914671435952187,0.8305828720331192,0.3389336575161327,0.1584902938568231,0.0,0.3389336575161327,0.7914426868612116
143,0.0001,0.2209248896688223,0.9110592205263267,0.3437214656309648,0.832670366938418,0.9071868106305101,11.834184646606445,0.26749533135443926,0.13215269381180406,0.0,0.26749533135443926,0.826524443924427,0.3099255381208478,0.14187478070909326,0.0,0.3099255381208478,0.8088455976861896
144,0.0001,0.21610372234135866,0.9129132695596873,0.35564169016751374,0.8305237518548481,0.9061195034134943,11.967795610427856,0.26675389893352985,0.131006914190948,0.0,0.26675389893352985,0.8321506045758724,0.36521647554455383,0.15471526844934982,0.0,0.36521647554455383,0.7693276567892595
145,0.0001,0.21869874373078346,0.9136333002139334,0.3505011544083104,0.8263990491466482,0.9035495501769886,11.822248935699463,0.26393472496420145,0.13238888373598456,0.0,0.26393472496420145,0.833945631980896,0.3325045524221478,0.15678022530945865,0.0,0.3325045524221478,0.7872607653791254
146,0.0001,0.21327492501586676,0.9157682046952739,0.3611449256087794,0.8203153793872383,0.8997711376093445,12.476843118667603,0.26560133416205645,0.1284036641009152,0.0,0.26560133416205645,0.8292909897863865,0.3290114059592738,0.15893432859218481,0.0,0.3290114059592738,0.8021731322461908
147,0.0001,0.21595816407352686,0.9153552458383342,0.39603156212604407,0.8129479012345204,0.8953630775674336,11.537426948547363,0.2668643333017826,0.1289467173628509,0.0,0.2668643333017826,0.8297765590250492,0.4157571919036634,0.159662818366831,0.0,0.4157571919036634,0.7285722403815298
148,0.0001,0.21983892656862736,0.9108553439920265,0.3528018882780364,0.8337894701511185,0.9082211119034975,10.986490964889526,0.26468241866678,0.1288932696916163,0.0,0.26468241866678,0.8288541696965694,0.3448467453320821,0.15316386295087409,0.0,0.3448467453320821,0.7847063523350339
149,0.0001,0.21507056057453156,0.9158502221167941,0.3924618056326201,0.8112710142821854,0.8947483818754205,11.396893739700317,0.26768484339118004,0.1293359105475247,0.0,0.26768484339118004,0.8275545910000801,0.3709410519310922,0.1645831470236634,0.0,0.3709410519310922,0.7634398485675002
150,0.0001,0.2163065392524004,0.9114173957161479,0.33927353945645417,0.831908003989709,0.9067160423276999,11.615011930465698,0.2626175358891487,0.12968793278560042,0.0,0.2626175358891487,0.8352122455835342,0.3190489610036214,0.1599047283331553,0.0,0.3190489610036214,0.80542269078168
151,0.0001,0.2085987627506256,0.9172396719951432,0.34214643637339276,0.830313146015867,0.9058618954473613,12.614543199539185,0.2588928723707795,0.12975148065015674,0.0,0.2588928723707795,0.8361388221383095,0.30650685411511047,0.1522858991767421,0.0,0.30650685411511047,0.8081090558658947
152,0.0001,0.2100992752239108,0.9175500680788652,0.34559510693405615,0.8303962997577217,0.9061744012055222,13.35364294052124,0.26521422900259495,0.1292437594383955,0.0,0.26521422900259495,0.829894170165062,0.3392432313976866,0.15307683610554898,0.0,0.3392432313976866,0.7885075356021072
153,0.0001,0.20552130695432425,0.9174295602818368,0.33239693172050244,0.8349528700822662,0.9089457341193189,12.944274663925171,0.2580659566447139,0.12858629086986184,0.0,0.2580659566447139,0.8370986394584179,0.3023485920645974,0.1399079683152112,0.0,0.3023485920645974,0.8057030367128777
154,0.0001,0.2299806596711278,0.9031291563860675,0.37233973813779425,0.8165930302265892,0.8979267801860747,13.312882423400879,0.26655879989266396,0.13035308383405209,0.0,0.26655879989266396,0.8301934190094471,0.33077339150688867,0.13502198864113202,0.0,0.33077339150688867,0.7951464905883326
155,0.0001,0.21753493696451187,0.909312530442662,0.3666607611107104,0.8202410260852443,0.8993032284181585,12.48156189918518,0.26827436219900846,0.13024378521367908,0.0,0.26827436219900846,0.825979869812727,0.3275190736308242,0.15677734125744214,0.0,0.3275190736308242,0.7941370010375977
156,0.0001,0.2070996267721057,0.9160086511474896,0.3564278320832686,0.8275382458508481,0.9038826741902193,13.333320617675781,0.25810753740370274,0.12904987717047334,0.0,0.25810753740370274,0.8368382528424263,0.34980663747498486,0.15522541241212326,0.0,0.34980663747498486,0.7747345620935614
157,0.0001,0.19934973027557135,0.9221377146850902,0.3594970630876946,0.8183478036698115,0.8979726729335393,11.933020830154419,0.255827397108078,0.12634790455922484,0.0,0.255827397108078,0.83618089184165,0.31171715620792273,0.14916768670082092,0.0,0.31171715620792273,0.801728221503171
158,0.0001,0.20222560968250036,0.9189157604647417,0.3706094225247701,0.8168393586576477,0.897498037201142,11.85833740234375,0.25316441617906094,0.12605893099680543,0.0,0.25316441617906094,0.8397435657680035,0.3414036143909801,0.1525561637950666,0.0,0.3414036143909801,0.7829771348924348
159,0.0001,0.20169292110949755,0.9190857553110082,0.3781386920900056,0.8082483096126017,0.8922095772676629,12.265385866165161,0.2543434603139758,0.128518124576658,0.0,0.2543434603139758,0.8366042785346508,0.33289498271364154,0.15709048915993085,0.0,0.33289498271364154,0.7920322833639203
160,0.0001,0.19812611397355795,0.9206230606668115,0.36268902908671985,0.8173383901124666,0.8979030623603735,34.71702814102173,0.249798902310431,0.12455613259226084,0.0,0.249798902310431,0.8401336185634136,0.3297082312179334,0.1552615545012734,0.0,0.3297082312179334,0.7961358644745566
161,0.0001,0.20177217945456505,0.9203226775116881,0.3464790871649077,0.8306147763253289,0.9058919415904884,67.99678802490234,0.257102994248271,0.12696836655959487,0.0,0.257102994248271,0.835824579000473,0.33058911381345807,0.15031492619803458,0.0,0.33058911381345807,0.7948871525851163
162,0.0001,0.20247993525117636,0.9195316999020735,0.3474078449335965,0.8241213625382837,0.902024694727427,43.07560157775879,0.25699536968022585,0.12528522685170174,0.0,0.25699536968022585,0.8384361490607262,0.3049675966754104,0.14544989304109054,0.0,0.3049675966754104,0.8086462671106512
163,0.0001,0.19567144755274057,0.922649753941916,0.34561361869176227,0.8314218360058584,0.906698923867379,11.712422370910645,0.25203399918973446,0.12511872220784426,0.0,0.25203399918973446,0.8405506461858749,0.3137271332018303,0.1396330197652181,0.0,0.3137271332018303,0.8053362315351312
164,0.0001,0.20297137461602688,0.918659414400913,0.35727474183747265,0.8217759112629981,0.9005944785595044,12.54333209991455,0.258821870200336,0.12655235081911087,0.0,0.258821870200336,0.8330934904515743,0.31319003755396063,0.1403869494344249,0.0,0.31319003755396063,0.8061034083366394
165,0.0001,0.2026940993964672,0.9152448787402825,0.3670887856772452,0.8149334521018078,0.8966972465072123,12.312809467315674,0.25428239814937115,0.12431914173066616,0.0,0.25428239814937115,0.8385346457362175,0.32854842417167895,0.15058364109559494,0.0,0.32854842417167895,0.7978475689888
166,0.0001,0.2030831566080451,0.9182647509394823,0.3510139494231253,0.821595329444284,0.9004773065015843,12.125242948532104,0.2583786463364959,0.12553198309615254,0.0,0.2583786463364959,0.8341348506510258,0.31268239201921405,0.15458720109679483,0.0,0.31268239201921405,0.8088093183257363
167,0.0001,0.20214674901217222,0.9192379467644485,0.36593230926629267,0.8125568301914654,0.8951258199077909,12.6987144947052,0.2556289676576853,0.12396948598325253,0.0,0.2556289676576853,0.8356298692524433,0.32448802572308166,0.1529059482343269,0.0,0.32448802572308166,0.7879877216888197
168,0.0001,0.20445804297924042,0.9161174543751268,0.3482136672193354,0.825783639803637,0.9028763450376541,12.560654878616333,0.25668764021247625,0.12742770463228226,0.0,0.25668764021247625,0.8377011492848396,0.3333815245917349,0.1483057737350464,0.0,0.3333815245917349,0.7778145670890808
169,0.0001,0.19068409502506256,0.9243365351299273,0.34988221074595593,0.8264253853684593,0.903206843243237,12.364237308502197,0.2482571192085743,0.12189290951937437,0.0,0.2482571192085743,0.8405864164233208,0.3195033163735361,0.14439538979169095,0.0,0.3195033163735361,0.7933674364378958
170,0.0001,0.19488984066992998,0.922394927929899,0.3487713463378675,0.8228816769881098,0.9007715573919984,18.45274043083191,0.2541611474007368,0.12445538025349379,0.0,0.2541611474007368,0.837907686829567,0.3001831390640952,0.14181134646589105,0.0,0.3001831390640952,0.8131808548262625
171,0.0001,0.19697189703583717,0.919851508820488,0.338199440276984,0.8346776737444466,0.9083015196977273,36.674925327301025,0.25149455200880766,0.12423246167600155,0.0,0.25149455200880766,0.8403628394007683,0.30617528611963446,0.12912513947848117,0.0,0.30617528611963446,0.8114779988924662
172,0.0001,0.19569948688149452,0.9230951139568846,0.31728834455663507,0.8465594335090891,0.9154198904537918,56.495559215545654,0.25728078559041023,0.12406166223809123,0.0,0.25728078559041023,0.8394981324672699,0.2985353614344741,0.1370274338758353,0.0,0.2985353614344741,0.8195502721902096
173,0.0001,0.1962131429463625,0.9221327630068932,0.3318924073017005,0.8340284369724777,0.9080691382136435,51.894352197647095,0.25586516596376896,0.12382356869056821,0.0,0.25586516596376896,0.8399244770407677,0.2917309385357481,0.13447353063207684,0.0,0.2917309385357481,0.8239726117162993
174,0.0001,0.2010479187592864,0.9192870769904209,0.32434776876911975,0.8403194998378165,0.9123741639861034,46.602057218551636,0.2591048637405038,0.12547620106488466,0.0,0.2591048637405038,0.8328431211411953,0.29963869578910596,0.14339664939678076,0.0,0.29963869578910596,0.8190312746799353
175,0.0001,0.2000097669661045,0.918392104472282,0.32698427908348315,0.8458272271116203,0.9155805501003567,47.18310356140137,0.2573444079607725,0.12393477838486433,0.0,0.2573444079607725,0.8354410082101822,0.3431275396636038,0.1507390872998671,0.0,0.3431275396636038,0.7834270650690253
176,0.0001,0.19292896427214146,0.9217654637664332,0.3293433424198266,0.8354734511420318,0.9091134760788687,49.31293606758118,0.2510963398963213,0.12189532862976193,0.0,0.2510963398963213,0.8413998894393444,0.2972277962800228,0.1459295844489878,0.0,0.2972277962800228,0.8218334371393378
177,0.0001,0.18765548057854176,0.9256678369483923,0.32994847947900946,0.8337983189515549,0.9079997653461196,14.835554599761963,0.24618167895823717,0.12140719825401902,0.0,0.24618167895823717,0.8459441065788269,0.2951873540878296,0.13436512513594193,0.0,0.2951873540878296,0.82153018135013
178,0.0001,0.188402752391994,0.9256418797665739,0.31887069615450775,0.843836529833462,0.9141063976324635,42.910765409469604,0.24560730997473001,0.1217255680821836,0.0,0.24560730997473001,0.8501360192894936,0.3077872594197591,0.12966783705985907,0.0,0.3077872594197591,0.8118240616538308
179,0.0001,0.18795397970825434,0.924833478773015,0.3200429172226877,0.8419427606579254,0.9128603905324532,12.064115047454834,0.24634903762489557,0.11840008944272995,0.0,0.24634903762489557,0.8465801812708378,0.29791432799714984,0.1384389359842647,0.0,0.29791432799714984,0.8140161976669774
180,0.0001,0.18387580290436745,0.9265578062580061,0.31493049679380475,0.845258151621866,0.9146622193019227,14.777260065078735,0.24163975846022367,0.1181588158942759,0.0,0.24163975846022367,0.8475265502929688,0.2913522214600534,0.13178908463680383,0.0,0.2913522214600534,0.8193711024342161
181,0.0001,0.18694848380982876,0.9265704244232678,0.3296544064174999,0.8366291753811135,0.9095056820947317,18.787485122680664,0.2505191918462515,0.12189515633508563,0.0,0.2505191918462515,0.8413053639233112,0.29985081788265344,0.1341874346588597,0.0,0.29985081788265344,0.8110188426393451
182,0.0001,0.18264375161379576,0.9274276429857514,0.3184927521329938,0.8421776579564121,0.9129378144620831,13.206567525863647,0.24043543729931116,0.11839031241834164,0.0,0.24043543729931116,0.8500520922243595,0.29960401852925617,0.14155692765207,0.0,0.29960401852925617,0.8160897926850752
183,0.0001,0.20882846601307392,0.9120189114187043,0.37111959312901355,0.822507450161061,0.9017184186607421,38.885653495788574,0.2657422376796603,0.1261841910891235,0.0,0.2657422376796603,0.8232632763683796,0.3750750115423491,0.13602391562678598,0.0,0.3750750115423491,0.7607907634792905
184,0.0001,0.19575130939483643,0.917707935196288,0.3601180748506026,0.8166250962915178,0.8973595129558213,58.075899839401245,0.2463229652494192,0.11980578443035483,0.0,0.2463229652494192,0.8455667719244957,0.31678256844029284,0.1375640599113522,0.0,0.31678256844029284,0.797179847052603
185,0.0001,0.1931561902165413,0.9206680310304385,0.37188891750393493,0.8064927274916746,0.890974406999519,23.409193992614746,0.2528278948739171,0.12315256055444479,0.0,0.2528278948739171,0.8442253433167934,0.3051666761889602,0.13369835913181305,0.0,0.3051666761889602,0.8057930650133075
186,0.0001,0.1867579286918044,0.9238060380639204,0.3349906693805348,0.8334483635135698,0.9078834232856887,10.816059827804565,0.24763738363981247,0.1215332429856062,0.0,0.24763738363981247,0.8439696133136749,0.31271048567511817,0.13694102746067624,0.0,0.31271048567511817,0.8034979104995728
187,0.0001,0.19008976873010397,0.9225329159485116,0.31963496858423407,0.8405176283159924,0.9121460564136219,62.529656410217285,0.24944309145212173,0.1185974576510489,0.0,0.24944309145212173,0.8415306024253368,0.30010831717288855,0.13842889485937176,0.0,0.30010831717288855,0.8163362380230066
188,0.0001,0.1842882614582777,0.9258453678826096,0.3094386512582952,0.8459112499643155,0.9154023112049025,67.78962969779968,0.24678517132997513,0.12053727451711893,0.0,0.24678517132997513,0.8480976186692715,0.29721043687878235,0.1260823684208321,0.0,0.29721043687878235,0.8211973743005232
189,0.0001,0.18681997805833817,0.9221556663932368,0.32154648051117407,0.8406106777650796,0.9123808916505124,21.09470558166504,0.24384359642863274,0.11802942352369428,0.0,0.24384359642863274,0.8462913781404495,0.30714386882204,0.14386417784474112,0.0,0.30714386882204,0.8138313528263208
190,0.0001,0.18031473085284233,0.927025833393841,0.30816853046417236,0.8485063729101607,0.9170047808338487,23.164491415023804,0.23838358093053102,0.11744940420612693,0.0,0.23838358093053102,0.8527326509356499,0.2980477773781979,0.13312865432464716,0.0,0.2980477773781979,0.8198711330240424
191,0.0001,0.1833407785743475,0.926720691638082,0.31287126830129913,0.8439043746646153,0.9141432623446265,23.09180235862732,0.2468781042844057,0.11705198232084513,0.0,0.2468781042844057,0.8439488224685192,0.29209817178321607,0.13220214572819797,0.0,0.29209817178321607,0.8272010033780878
192,0.0001,0.19134376756846905,0.9247513166841035,0.3174086700786244,0.8423216153529401,0.9131006329652113,22.891650915145874,0.2529526576399803,0.11947860661894083,0.0,0.2529526576399803,0.8379926458001137,0.2974865870042281,0.13611659317305594,0.0,0.2974865870042281,0.8035354776815935
193,0.0001,0.18500765226781368,0.9244506174411247,0.3383873773343635,0.8340592630296811,0.9077737075454999,21.484140634536743,0.24281267914921045,0.11935604037716985,0.0,0.24281267914921045,0.8484751358628273,0.3251085425868179,0.13307610605702255,0.0,0.3251085425868179,0.7836776691855807
194,0.0001,0.18439756892621517,0.9238553201578243,0.3128256183682066,0.8470169126971786,0.9160237220165738,26.20228409767151,0.24611357413232327,0.1207695733755827,0.0,0.24611357413232327,0.8461926989257336,0.30561758893908875,0.1363196869691213,0.0,0.30561758893908875,0.8099137598817999
195,0.0001,0.17571912705898285,0.9298718068730181,0.3088371988498803,0.8480364310469779,0.916688225990674,47.40562677383423,0.23534750379621983,0.11511890031397343,0.0,0.23534750379621983,0.8537263423204422,0.289836377808542,0.13827587754437418,0.0,0.289836377808542,0.825262705485026
196,0.0001,0.17391868215054274,0.9310506058514654,0.3109735900705511,0.8458038606601873,0.9153922311944769,50.49410700798035,0.23711667582392693,0.11749742366373539,0.0,0.23711667582392693,0.8561621755361557,0.2890634608991218,0.1241472986611453,0.0,0.2890634608991218,0.8233913002592145
197,0.0001,0.17306952737271786,0.931527889568165,0.30244862130194,0.8511540971453739,0.9184841282598815,56.990734338760376,0.23601088859140873,0.11586942290887237,0.0,0.23601088859140873,0.856553316116333,0.2829875946044922,0.12364954117572668,0.0,0.2829875946044922,0.8315393129984537
