epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec,train_ctrl,train_ma_mean,train_rho_std,train_ctrl_bce,train_cell_iou,val_ctrl,val_ma_mean,val_rho_std,val_ctrl_bce,val_cell_iou,norm_route1_wc,norm_route1_wa,norm_route1_beta,norm_route2_wc,norm_route2_wa,norm_route2_beta,norm_route3_wc,norm_route3_wa,norm_route3_beta,norm_route4_wc,norm_route4_wa,norm_route4_beta
91,0.0001,0.27872976660728455,0.8965092380617469,0.45484122001763544,0.7909198418046413,0.8805896452570967,16.41022777557373,0.2960717398673296,0.1516783107072115,0.038834761595353484,0.2960717398673296,0.8077874928712845,0.4481968012723056,0.17737311350576807,0.03351488511896494,0.4481968012723056,0.7010656279144865,0.832813024520874,0.5447325110435486,0.3998241722583771,0.5840378999710083,0.422457754611969,0.44854748249053955,0.3963690996170044,0.712319016456604,0.21564175188541412,0.2733561396598816,0.06797454506158829,0.1900835782289505
92,0.0001,0.27056429255753756,0.90062258157776,0.617724339167277,0.708387177896529,0.8274219706400904,81.36349415779114,0.2878066450357437,0.14842201303690672,0.040349105605855584,0.2878066450357437,0.8142025880515575,0.6157074733213945,0.182247081489274,0.029026362254764095,0.6157074733213945,0.6159092052416368,0.8368288278579712,0.5516184568405151,0.4020013213157654,0.5858427882194519,0.4215335249900818,0.4515492916107178,0.39547908306121826,0.7146649956703186,0.2176927626132965,0.2693609297275543,0.06531970947980881,0.19094569981098175
93,0.0001,0.2835544813424349,0.890666796890879,0.38492193366542005,0.8295821122800394,0.9053761640305386,86.70042061805725,0.3002096861600876,0.1519133299589157,0.03937647747807205,0.3002096861600876,0.8039406388998032,0.3712689623688207,0.17608621219793955,0.03778932503227032,0.3712689623688207,0.7608291615139354,0.8407155871391296,0.5534704923629761,0.40488019585609436,0.5859766006469727,0.4204605221748352,0.4547371566295624,0.3935029208660126,0.7250591516494751,0.2201073169708252,0.2658291459083557,0.06268567591905594,0.19140148162841797
94,0.0001,0.2713145799934864,0.8978274096176526,0.3860881978815252,0.8298114779608384,0.9054099838846325,79.397381067276,0.28938386403024197,0.15213139913976192,0.04265447240322828,0.28938386403024197,0.8139437474310398,0.3830808328859734,0.1929050087928772,0.037550473980831375,0.3830808328859734,0.7510120660969706,0.8454418778419495,0.5582691431045532,0.4072595536708832,0.5886293649673462,0.4230048358440399,0.45768484473228455,0.3928419351577759,0.7301403880119324,0.22274622321128845,0.26265546679496765,0.06037412956357002,0.1922144740819931
95,0.0001,0.2634215299040079,0.9024897970269676,0.3964044993573969,0.8110631108005051,0.8941122046787445,63.39069747924805,0.2827396411448717,0.14695555344223976,0.04186310479417443,0.2827396411448717,0.8203602954745293,0.3515186978108955,0.18017708487582929,0.03794838623567061,0.3515186978108955,0.7797423781770648,0.8491270542144775,0.5621582269668579,0.40988609194755554,0.5895721912384033,0.4249492287635803,0.4607178866863251,0.39165687561035156,0.7428788542747498,0.22392794489860535,0.2593056857585907,0.05837089195847511,0.19333305954933167
96,0.0001,0.27276375237852335,0.8945472553989988,0.405342080376365,0.8154587476680836,0.8966969573081156,42.20551919937134,0.28382594138383865,0.1462207669392228,0.04264070140197873,0.28382594138383865,0.8172457665205002,0.40890662959127716,0.16984601454301315,0.039039532230658966,0.40890662959127716,0.7324193011630665,0.8545935750007629,0.5664789080619812,0.4127746820449829,0.5901293754577637,0.4241430163383484,0.4634144902229309,0.391082763671875,0.7607498168945312,0.224817156791687,0.25534161925315857,0.05719350650906563,0.1949506402015686
97,0.0001,0.270168281160295,0.8966810214134286,0.4926322734717167,0.7670675678053491,0.8655961682255845,13.823319673538208,0.28478538803756237,0.14849488344043493,0.04256085422821343,0.28478538803756237,0.813803780823946,0.4864715373877323,0.16889380595900796,0.03843833353709091,0.4864715373877323,0.6798981780355627,0.8599357604980469,0.5720114707946777,0.41527774930000305,0.5915509462356567,0.4211331903934479,0.4665566086769104,0.39167359471321106,0.7531046271324158,0.2273545116186142,0.25174278020858765,0.05478280037641525,0.19619697332382202
98,0.0001,0.2836842266842723,0.8856806008917751,0.48562744892004767,0.7620135367650498,0.8608368738082146,12.948342084884644,0.29293699003756046,0.14690454117953777,0.04267408372834325,0.29293699003756046,0.805063534528017,0.42787761399240204,0.18447440320795233,0.03808868168429895,0.42787761399240204,0.7139640414353573,0.8640152812004089,0.5761632323265076,0.41763952374458313,0.5949477553367615,0.42483314871788025,0.46939918398857117,0.39010292291641235,0.7619109749794006,0.2295372486114502,0.2503824532032013,0.05308264493942261,0.19748415052890778
99,0.0001,0.26962274592369795,0.8937771540029479,0.44321079687638715,0.7893231528401193,0.8787987969222595,14.071845769882202,0.2868465632200241,0.151001350954175,0.042322600493207574,0.2868465632200241,0.8158771768212318,0.39861768664735736,0.17631499017729904,0.039945955924464,0.39861768664735736,0.7396283881230787,0.8671410083770752,0.5779964327812195,0.420593798160553,0.5943501591682434,0.42385807633399963,0.4720533788204193,0.39133116602897644,0.7774980664253235,0.2322879284620285,0.24900920689105988,0.05100474879145622,0.19861018657684326
100,0.0001,0.27936839684844017,0.8902261455766171,0.4919149225408381,0.7713725779010343,0.8692572836755057,14.266002178192139,0.29990509152412415,0.1491966638714075,0.04386498429812491,0.29990509152412415,0.8000074177980423,0.5420687090266835,0.16156822443008423,0.04260009589294592,0.5420687090266835,0.651539913632653,0.8697376847267151,0.5834783911705017,0.4227979779243469,0.5950332283973694,0.42276665568351746,0.4738955497741699,0.39226844906806946,0.7796183228492737,0.23337766528129578,0.24609024822711945,0.04901055991649628,0.1991138607263565
101,0.0001,0.2873756382614374,0.8798529719948616,0.38670807534998114,0.8100940449716376,0.8933923773351822,20.900909423828125,0.30278441961854696,0.15231960732489824,0.04736195155419409,0.30278441961854696,0.7993403300642967,0.33872663432901556,0.1571748572768587,0.047146802711667435,0.33872663432901556,0.7725285201361685,0.8720783591270447,0.5862793326377869,0.42546525597572327,0.594674825668335,0.4215763807296753,0.47659000754356384,0.392667680978775,0.7888402938842773,0.23555894196033478,0.2468978315591812,0.047334957867860794,0.20227043330669403
102,0.0001,0.2746005207300186,0.8894463668591814,0.417721177592422,0.791849028585455,0.8816479173102726,34.79371666908264,0.2923608301207423,0.14790781494230032,0.04894163436256349,0.2923608301207423,0.8071095533668995,0.3519833413037387,0.16718590395017105,0.04641610141279119,0.3519833413037387,0.7668309302041025,0.8752740621566772,0.589789092540741,0.4277404248714447,0.5952392816543579,0.425054132938385,0.47950848937034607,0.39260533452033997,0.8243498206138611,0.2375432550907135,0.24355736374855042,0.04615580663084984,0.20418046414852142
103,0.0001,0.2783659975975752,0.8865755837556689,0.3882589267961907,0.8147431469627566,0.8961449991703236,76.99979329109192,0.29303493071347475,0.1498798169195652,0.04829321871511638,0.29303493071347475,0.8091394305229187,0.35251950495170825,0.1780572352987347,0.044161701913584366,0.35251950495170825,0.7735860474181898,0.8790857195854187,0.5929290056228638,0.4302159547805786,0.5948705673217773,0.421062171459198,0.48199665546417236,0.3950527012348175,0.8248916864395142,0.23890867829322815,0.24282735586166382,0.0450737364590168,0.2056896835565567
104,0.0001,0.26030694879591465,0.8967316349933958,0.43248655398686725,0.8093731994489307,0.892426395470878,61.305330991744995,0.2743833940476179,0.14636153541505337,0.045930095948278904,0.2743833940476179,0.8227030858397484,0.46234104850075464,0.16944138660575403,0.04414938537008835,0.46234104850075464,0.6992010420018976,0.8804945945739746,0.5968100428581238,0.4326680302619934,0.5946844220161438,0.42057979106903076,0.4836789071559906,0.39214104413986206,0.8205841779708862,0.2405305653810501,0.24055880308151245,0.043932247906923294,0.20677486062049866
105,0.0001,0.25447325594723225,0.904032417473217,0.43242635148944275,0.7945086344519419,0.8832074374001491,10.317211866378784,0.2784446198493242,0.14656595140695572,0.04495268245227635,0.2784446198493242,0.8236220553517342,0.40243485840884125,0.182506288542892,0.04216660130204576,0.40243485840884125,0.7310329693736453,0.8842213153839111,0.6017934083938599,0.43487799167633057,0.5956665277481079,0.4176306426525116,0.48695871233940125,0.39093017578125,0.8227449059486389,0.24229231476783752,0.23686550557613373,0.042954981327056885,0.20741869509220123
106,0.0001,0.2534775026142597,0.9026745926808812,0.3891538923436945,0.8174587520599919,0.8979175514914977,35.60962629318237,0.27784774638712406,0.14444733783602715,0.04546607006341219,0.27784774638712406,0.8196604698896408,0.35623969453753845,0.18913909521969882,0.04113011858002706,0.35623969453753845,0.7762241742827676,0.8860661387443542,0.6053495407104492,0.4375169575214386,0.5967078804969788,0.41966432332992554,0.48994046449661255,0.3895980715751648,0.8241431713104248,0.2437286674976349,0.2326025664806366,0.04158128798007965,0.20797255635261536
107,0.0001,0.26282963063567877,0.8980406274572635,0.4283818620623964,0.8076155677730356,0.8917732371459797,84.30186200141907,0.2880996558815241,0.14718169625848532,0.045847168657928705,0.2880996558815241,0.8132804594933987,0.4565101645209573,0.16210387692306982,0.04570734094489704,0.4565101645209573,0.7067231824903777,0.8891971707344055,0.607512354850769,0.4399982988834381,0.5971495509147644,0.41934967041015625,0.4924875795841217,0.3882989287376404,0.8423262238502502,0.24524730443954468,0.23092639446258545,0.04028492793440819,0.20947517454624176
108,0.0001,0.2571561047807336,0.8995091371417221,0.43884024836800317,0.7925083471562026,0.8819514329391327,57.698050022125244,0.27992040291428566,0.14566541649401188,0.04542320058681071,0.27992040291428566,0.8189870975911617,0.4359729398380626,0.1658910278118018,0.04480320384556597,0.4359729398380626,0.720694158113364,0.891552209854126,0.6102654933929443,0.4423055648803711,0.5987824201583862,0.4196372330188751,0.4948003888130188,0.3878638446331024,0.8438419699668884,0.24731484055519104,0.2281549870967865,0.038991399109363556,0.21082936227321625
109,0.0001,0.2596446508541703,0.8999470089503885,0.3586577285419811,0.8370654612483106,0.909974354628252,68.7125735282898,0.29006653279066086,0.14742129296064377,0.04753998131491244,0.29006653279066086,0.8083281256258488,0.3496061852484038,0.16452252232667172,0.04599647336837017,0.3496061852484038,0.7804127498106523,0.8937988877296448,0.6112616658210754,0.44472023844718933,0.5981838703155518,0.4164680242538452,0.4968069791793823,0.38583165407180786,0.8475163578987122,0.2486727088689804,0.22423706948757172,0.03750252351164818,0.21135421097278595
110,0.0001,0.25338532496243715,0.901999681887836,0.38573416074117023,0.8233500387940956,0.901473438769027,72.79977869987488,0.2832004679366946,0.14410397317260504,0.04671742464415729,0.2832004679366946,0.81684560328722,0.38910000252001214,0.1788844714562098,0.04434039680795236,0.38910000252001214,0.7500228890866945,0.8955308198928833,0.6141268014907837,0.4472973942756653,0.5993695855140686,0.41515204310417175,0.49929502606391907,0.3848539888858795,0.8479732871055603,0.2496754229068756,0.22141282260417938,0.0363626703619957,0.2118179202079773
111,0.0001,0.24531165231019258,0.9062357537512742,0.3969505013841571,0.8044305331752543,0.8894419348034429,45.50921154022217,0.274419535882771,0.14336816128343344,0.047284925589337945,0.274419535882771,0.8262461833655834,0.33828456474073004,0.17374811840779852,0.04348847744139758,0.33828456474073004,0.7870044961120143,0.8983557224273682,0.6204167604446411,0.4494747817516327,0.6004382371902466,0.4162616431713104,0.5024271607398987,0.3850732743740082,0.8482820987701416,0.2510867118835449,0.2177438735961914,0.03502560406923294,0.2117493897676468
112,0.0001,0.25096136610955,0.9017158722687353,0.41772648059960565,0.7991290032276714,0.8857141030313761,35.78670811653137,0.2762244790792465,0.14246326312422752,0.04633534769527614,0.2762244790792465,0.8217860385775566,0.40241070227189496,0.17518535933711313,0.04526969169576963,0.40241070227189496,0.7383696030486714,0.9011591076850891,0.6212013959884644,0.4523504078388214,0.5997799038887024,0.41323062777519226,0.5059221386909485,0.38402995467185974,0.8428600430488586,0.2525749206542969,0.21460343897342682,0.03407633677124977,0.21277108788490295
113,0.0001,0.24650992639362812,0.9055969546316407,0.3600813186529911,0.8308538147113673,0.9060579662903538,45.60459566116333,0.2790148928761482,0.14466094505041838,0.04585028067231178,0.2790148928761482,0.8239157311618328,0.33128499081640533,0.17279735839728153,0.04330347630787979,0.33128499081640533,0.7962420492461233,0.9042864441871643,0.6231203675270081,0.4548470377922058,0.6002006530761719,0.4135291278362274,0.5087800621986389,0.38217195868492126,0.8584524393081665,0.2539145052433014,0.21164372563362122,0.032788001000881195,0.21318019926548004
114,0.0001,0.23643088340759277,0.9120931161116277,0.42018017624363757,0.8082910683803687,0.8915012105501116,42.20686149597168,0.26730536948889494,0.14133855467662215,0.047777349362149835,0.26730536948889494,0.8314325585961342,0.44360992402741406,0.1810895475474271,0.04576914503493092,0.44360992402741406,0.7085119955467455,0.9064683318138123,0.6247528195381165,0.45728054642677307,0.5990543365478516,0.4140479862689972,0.5111965537071228,0.37983375787734985,0.871260941028595,0.25505271553993225,0.2077348232269287,0.03156459331512451,0.21347416937351227
115,0.0001,0.24123807437717915,0.9084984835382905,0.37065061114051123,0.8241060692574463,0.9019326084570396,45.377777338027954,0.2740512564778328,0.14580717217177153,0.04707425553351641,0.2740512564778328,0.8281224332749844,0.33717979806842224,0.16416902794982446,0.04622165277374513,0.33717979806842224,0.7893024177262278,0.9088134765625,0.6265556216239929,0.4597225785255432,0.5995588898658752,0.4133947491645813,0.513891339302063,0.3786042630672455,0.886800229549408,0.25678712129592896,0.20456059277057648,0.03049095906317234,0.2142637073993683
116,0.0001,0.25336921866983175,0.8991280252262916,0.44649376291217224,0.780683230191992,0.8742489855695114,14.146381616592407,0.2826074408367276,0.143428526353091,0.047494781436398625,0.2826074408367276,0.8126143142580986,0.3873604806986722,0.1562071108456814,0.04726994929440094,0.3873604806986722,0.7471661540594968,0.9108220338821411,0.6282930374145508,0.46221891045570374,0.5989473462104797,0.4111042618751526,0.5162007212638855,0.3784444034099579,0.8830397129058838,0.25780603289604187,0.2011060267686844,0.0297823678702116,0.2149553745985031
117,0.0001,0.275248097255826,0.8830968082512031,0.36307379693695996,0.8371266502634087,0.9101129747331609,75.99911284446716,0.29751096200197935,0.14748626481741667,0.04455006355419755,0.29751096200197935,0.7971276305615902,0.3963290344585072,0.15668898820877075,0.04785770877744212,0.3963290344585072,0.7458713506207322,0.9119912385940552,0.6289874315261841,0.46423086524009705,0.597369909286499,0.4071364402770996,0.5186562538146973,0.3780239522457123,0.8847625255584717,0.259492427110672,0.2005695253610611,0.028380177915096283,0.21556127071380615
118,0.0001,0.25159958470612764,0.8989028323462928,0.4171000610698353,0.7954152788328248,0.8842865430599439,70.11898803710938,0.2784638097509742,0.14577153231948614,0.04633081960491836,0.2784638097509742,0.8222177177667618,0.3842564821243286,0.18641850352287292,0.04558220042875319,0.3842564821243286,0.7492222253120306,0.9140172600746155,0.6328433156013489,0.4662622809410095,0.5993283987045288,0.4086688756942749,0.5223599672317505,0.37771064043045044,0.9101475477218628,0.2615283131599426,0.20031821727752686,0.02735024131834507,0.21736542880535126
119,0.0001,0.2400684030726552,0.9051195530161044,0.411290295196302,0.8186690253591926,0.8989195625554188,28.788496494293213,0.2725092899054289,0.14390168711543083,0.046601464971899986,0.2725092899054289,0.8245107233524323,0.45605800007328845,0.16453585254423547,0.04686317717035612,0.45605800007328845,0.7024676917177258,0.9160956144332886,0.6359342932701111,0.46865296363830566,0.5977696776390076,0.4040459096431732,0.5248985886573792,0.3801014721393585,0.9080867171287537,0.26350829005241394,0.19970108568668365,0.026649098843336105,0.21871231496334076
120,0.0001,0.23816388007253408,0.906881559896561,0.38203608628475305,0.8168478904671075,0.8972614085718044,72.06927275657654,0.2730517517775297,0.14279586914926767,0.04631231096573174,0.2730517517775297,0.8236785307526588,0.3366356510104555,0.17358398979360407,0.0435070726230289,0.3366356510104555,0.787769714088151,0.9187671542167664,0.6405799388885498,0.4708404839038849,0.5995439887046814,0.40344658493995667,0.5276157855987549,0.3792155981063843,0.9120360016822815,0.2647348940372467,0.19543695449829102,0.02603236772119999,0.21935029327869415
121,0.0001,0.23233344871550798,0.9110814971905461,0.382194024143797,0.8172870953408896,0.8977129828121392,62.88880705833435,0.2696779826655984,0.1423076931387186,0.04812705353833735,0.2696779826655984,0.8268027901649475,0.36309731006622314,0.1692611945397926,0.04657385701482946,0.36309731006622314,0.7600267466270563,0.9214934706687927,0.6425502896308899,0.47339269518852234,0.5995427966117859,0.40542489290237427,0.5308112502098083,0.3772704005241394,0.9191514253616333,0.26596543192863464,0.19140931963920593,0.025247616693377495,0.21982134878635406
122,0.0001,0.22959801461547613,0.9106952207565925,0.379424380533623,0.8159878219448914,0.8971391366126604,53.29309415817261,0.26297113951295614,0.14069513324648142,0.04715993069112301,0.26297113951295614,0.8339679166674614,0.34475416486913507,0.1681877076625824,0.0444695238927097,0.34475416486913507,0.7807807958487308,0.9237409830093384,0.647879958152771,0.4755502939224243,0.599500834941864,0.40625640749931335,0.5328991413116455,0.3748191297054291,0.9289823174476624,0.26694291830062866,0.18783876299858093,0.02458099275827408,0.22030174732208252
123,0.0001,0.23819454200565815,0.9067810520289366,0.38456316969611426,0.8153038543596312,0.8965752608147893,59.4035747051239,0.27229115553200245,0.144019671715796,0.04710463946685195,0.27229115553200245,0.8241725079715252,0.3690248420744231,0.16775174168023196,0.04507765038446947,0.3690248420744231,0.7624144048401804,0.9252908825874329,0.6495566368103027,0.47755172848701477,0.5985039472579956,0.4015660881996155,0.535469651222229,0.3740430176258087,0.9329679012298584,0.26850253343582153,0.18491564691066742,0.02377631701529026,0.22089546918869019
124,0.0001,0.23051943723112345,0.9113790293643577,0.36004647702881787,0.8236570315547139,0.9018841349179152,71.90824604034424,0.27002891432493925,0.14125346671789885,0.04696103883907199,0.27002891432493925,0.8266184590756893,0.3284357280442209,0.1669778029123942,0.04496616379103877,0.3284357280442209,0.7977908596847997,0.9269279837608337,0.6505460143089294,0.4799572825431824,0.5977543592453003,0.40047866106033325,0.5379499197006226,0.3738456964492798,0.9288568496704102,0.2697480618953705,0.1812448352575302,0.02282225899398327,0.22137980163097382
125,0.0001,0.22575765661895275,0.9112398510634898,0.3780820405844486,0.8222778672242957,0.9010345526905614,64.58581328392029,0.2586996601894498,0.1384098008275032,0.04778664140030742,0.2586996601894498,0.8327951841056347,0.37685898939768475,0.16787650187810263,0.046126935123042626,0.37685898939768475,0.7571917591672955,0.9279568791389465,0.651563286781311,0.4821425974369049,0.5962281227111816,0.39747485518455505,0.5404519438743591,0.3719659149646759,0.9278965592384338,0.27066442370414734,0.17739030718803406,0.021922944113612175,0.22132454812526703
126,0.0001,0.23096573259681463,0.9104895485658964,0.4044161926616322,0.797616673538833,0.8854594024224557,15.352072715759277,0.2707887478172779,0.14158150553703308,0.04655630490742624,0.2707887478172779,0.8269246630370617,0.3506984096584898,0.15703391306328052,0.04867211108406385,0.3506984096584898,0.7725259779077588,0.9297767281532288,0.6546910405158997,0.4847010672092438,0.5961607694625854,0.39696091413497925,0.5430750846862793,0.3706153333187103,0.9322381019592285,0.27176231145858765,0.1735505312681198,0.021339865401387215,0.22141309082508087
127,0.0001,0.22962001897394657,0.9127051086161185,0.3932804772348115,0.8197911135139911,0.8993990291977326,58.2345654964447,0.2709311358630657,0.1408216953277588,0.04771908186376095,0.2709311358630657,0.8255620524287224,0.4180881724213109,0.16939760518796515,0.0450651091382359,0.4180881724213109,0.7271943074284177,0.9338444471359253,0.6576526165008545,0.48704636096954346,0.5975501537322998,0.3943779170513153,0.5457873344421387,0.36779868602752686,0.9321238398551941,0.2729097604751587,0.17112043499946594,0.020448118448257446,0.22186918556690216
128,0.0001,0.22201238572597504,0.9147479233192416,0.3866999131260496,0.8090902391792297,0.8923522712172433,68.80725455284119,0.26018933951854706,0.13837327156215906,0.04773699166253209,0.26018933951854706,0.8363943137228489,0.3421571904962713,0.15803380265380396,0.04789050025018779,0.3421571904962713,0.7819055138212262,0.9345951676368713,0.659969687461853,0.48941993713378906,0.5963537096977234,0.39531782269477844,0.5484659671783447,0.3670843243598938,0.9403155446052551,0.27428311109542847,0.16861902177333832,0.019733976572752,0.22255674004554749
129,0.0001,0.22677864599972963,0.9109942259498561,0.34398627642429236,0.8388026019033631,0.9110737316167478,60.10037565231323,0.26472253631800413,0.14011965598911047,0.048398563638329506,0.26472253631800413,0.8308205604553223,0.33084014329043304,0.15954601854989023,0.04688395452544545,0.33084014329043304,0.795721583294146,0.937659502029419,0.6616665124893188,0.4916287958621979,0.5972264409065247,0.3950216770172119,0.5513632297515869,0.36523279547691345,0.9473210573196411,0.2756769359111786,0.16584928333759308,0.019039392471313477,0.2229728400707245
130,0.0001,0.23074805457144976,0.9084158592145929,0.3678963617845015,0.8240805482465764,0.9027741665321178,54.10847783088684,0.26949164643883705,0.1402552123181522,0.04689942370168865,0.26949164643883705,0.8247270323336124,0.33662984226689197,0.16806006837974896,0.04487009052977418,0.33662984226689197,0.7864059553001866,0.9383803009986877,0.664722740650177,0.4938042461872101,0.5969405174255371,0.39620646834373474,0.5541163086891174,0.3635996878147125,0.9521157145500183,0.27713149785995483,0.16350498795509338,0.018553579226136208,0.22369596362113953
131,0.0001,0.22182294446974993,0.9129123960858258,0.3503529555869825,0.833935846644141,0.9083299792715381,77.80894017219543,0.26280970871448517,0.13953252881765366,0.04874665616080165,0.26280970871448517,0.8294814042747021,0.35652190627473773,0.1510257969299952,0.05047679478020379,0.35652190627473773,0.7741868550127203,0.9410287141799927,0.6650014519691467,0.4961112439632416,0.5964823365211487,0.3938983082771301,0.5567646026611328,0.36272120475769043,0.9561224579811096,0.27883222699165344,0.16011296212673187,0.01827157847583294,0.22439877688884735
132,0.0001,0.23262791242450476,0.9069148832206194,0.3588208267183015,0.8314486258047226,0.9067684371433177,57.2822904586792,0.2704804390668869,0.14301376696676016,0.04929688875563443,0.2704804390668869,0.8273282274603844,0.3614642854892846,0.1573903840599638,0.051255071705037895,0.3614642854892846,0.769696132703261,0.9431455135345459,0.667802631855011,0.49817079305648804,0.5974633097648621,0.3937065005302429,0.5597835183143616,0.36201703548431396,0.9565246105194092,0.2808053493499756,0.15728533267974854,0.017649849876761436,0.2248469740152359
133,0.0001,0.22396056447178125,0.9107323083217946,0.3595203450231841,0.8302872984905049,0.9054014025650465,58.30494213104248,0.2621416887268424,0.13647848647087812,0.04923352668993175,0.2621416887268424,0.8299362398684025,0.3464040864597667,0.17271635974898483,0.04767417885137327,0.3464040864597667,0.7784680453213778,0.9449570775032043,0.6695406436920166,0.5003501176834106,0.5970883369445801,0.3918485641479492,0.5621526837348938,0.3613725006580353,0.9541361927986145,0.28167933225631714,0.15460819005966187,0.0169234462082386,0.22572627663612366
134,0.0001,0.217020308598876,0.9172153753197068,0.340399418816422,0.8405603173213009,0.9122245149624947,63.01429462432861,0.26066682767122984,0.13816652353852987,0.048905971460044384,0.26066682767122984,0.8342965133488178,0.3336290681000912,0.17126670750704678,0.04687820871671041,0.3336290681000912,0.7941104634241625,0.9464654326438904,0.6698029637336731,0.5027844309806824,0.595323920249939,0.38781094551086426,0.5645434856414795,0.36197590827941895,0.9516357183456421,0.28286805748939514,0.1526298075914383,0.016336383298039436,0.22659090161323547
135,0.0001,0.22099262662231922,0.9117921943109633,0.36780819025906647,0.823513312400247,0.9018943177587606,11.511433362960815,0.2631114134564996,0.1371811917051673,0.049573086900636554,0.2631114134564996,0.8293334990739822,0.36741982806812634,0.1609774764740106,0.04880803608984658,0.36741982806812634,0.763717664010597,0.9484764933586121,0.671944797039032,0.5051553845405579,0.5963150858879089,0.3882291316986084,0.5677007436752319,0.3591729700565338,0.9618229269981384,0.2839199900627136,0.14963389933109283,0.015781361609697342,0.22672510147094727
136,0.0001,0.2151924092322588,0.9172574966332078,0.36349898396116315,0.829372411509602,0.9051885127187345,26.274911642074585,0.2605731710791588,0.1370383147150278,0.05025011021643877,0.2605731710791588,0.8335416838526726,0.3603079355124271,0.1680252795869654,0.04908420529329416,0.3603079355124271,0.7715558644497034,0.9500824809074402,0.6741966009140015,0.507192850112915,0.5957598686218262,0.38956910371780396,0.5698100328445435,0.359218955039978,0.9682033658027649,0.28503087162971497,0.1476956158876419,0.015070325694978237,0.22694581747055054
137,0.0001,0.2176593067124486,0.9159794588350408,0.37015476010062476,0.8240366670445806,0.9019290037646132,67.98720908164978,0.2634854428470135,0.13899261923506856,0.049057886470109224,0.2634854428470135,0.8337598405778408,0.34932523423975165,0.15809652480212125,0.05000372558380618,0.34932523423975165,0.7797486276337595,0.9508423209190369,0.6759029030799866,0.5093356370925903,0.5956622362136841,0.3904631733894348,0.5720765590667725,0.3580595552921295,0.9684581160545349,0.2863256335258484,0.14518170058727264,0.014426139183342457,0.22750484943389893
138,0.0001,0.21141542308032513,0.9184231673713813,0.3352090355121728,0.8406787962679593,0.9123508934420864,60.13063979148865,0.258486345410347,0.13625902403146029,0.04883838933892548,0.258486345410347,0.8380885273218155,0.3318087982408928,0.16081794464226926,0.049621167733813774,0.3318087982408928,0.7915837168693542,0.9507175087928772,0.678558349609375,0.511349081993103,0.5939257144927979,0.38991665840148926,0.5747445821762085,0.35772693157196045,0.9677725434303284,0.2867387533187866,0.1419706791639328,0.013529058545827866,0.22742018103599548
139,0.0001,0.22152305766940117,0.9137905261901526,0.3255646427472432,0.8419902573332955,0.9132571812104806,61.196272134780884,0.267929844558239,0.14187684468925,0.049903481965884566,0.267929844558239,0.8264961093664169,0.3139425172950282,0.15830257896221045,0.049865020382584946,0.3139425172950282,0.8071615894635519,0.9523037075996399,0.6815863847732544,0.513458251953125,0.5942596793174744,0.3887092173099518,0.5775597095489502,0.3569529354572296,0.9615883231163025,0.287523478269577,0.13932548463344574,0.012662777677178383,0.2274170219898224
140,0.0001,0.21772282756865025,0.9143240992325133,0.3437348495830189,0.8344961679973669,0.9087650751412415,55.90844702720642,0.26109516993165016,0.13687113113701344,0.0515915947034955,0.26109516993165016,0.8343271352350712,0.3294358957897533,0.16335986509467615,0.0495131653592442,0.3294358957897533,0.7956592783783422,0.9547759294509888,0.6844667196273804,0.5155216455459595,0.5954052805900574,0.38553282618522644,0.5801324844360352,0.35669103264808655,0.9538282155990601,0.28807324171066284,0.13780760765075684,0.012123370543122292,0.22768902778625488
141,0.0001,0.21555648557841778,0.9143055495103863,0.33785125703522656,0.8319744047349956,0.906925456614079,61.79650640487671,0.2613206887617707,0.13796409126371145,0.051110453670844436,0.2613206887617707,0.8306932486593723,0.3057773438366977,0.15138614809874332,0.049423949284987015,0.3057773438366977,0.8071769638495012,0.954616129398346,0.6859016418457031,0.5175881385803223,0.5945923328399658,0.3855183720588684,0.5823477506637573,0.3572883605957031,0.9653440713882446,0.2896052896976471,0.13573969900608063,0.011820055544376373,0.22871826589107513
142,0.0001,0.2145270872861147,0.9143633513421338,0.36312756032654736,0.8229555997256766,0.9012851153749626,43.01363778114319,0.26217807456851006,0.13866680953651667,0.05159996775910258,0.26217807456851006,0.8333968929946423,0.3273328903949622,0.15049291108593796,0.05140925232659687,0.3273328903949622,0.7929967425086282,0.9573444128036499,0.6875727772712708,0.5196667909622192,0.5959887504577637,0.3830077648162842,0.5848439931869507,0.3569287657737732,0.9703324437141418,0.2908910810947418,0.13426673412322998,0.011438501998782158,0.22921590507030487
143,0.0001,0.2131631663069129,0.9161763596741079,0.35375228795138275,0.8289088977840489,0.9048399815048633,36.12567591667175,0.26211252715438604,0.13630654523149133,0.04947070754133165,0.26211252715438604,0.8318224176764488,0.347780830932386,0.17019886952458005,0.05219951915470036,0.347780830932386,0.7820934544910084,0.9573656916618347,0.6890557408332825,0.5214830040931702,0.5952004194259644,0.38170990347862244,0.5870687961578369,0.3566083014011383,0.97038733959198,0.29200470447540283,0.1326727718114853,0.011084837839007378,0.22957147657871246
